Ukraine, Live births by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 13/11/2015
Year  ARDY   Cohort       Total
2008    41    1967      1818.99
2008    42    1966      1177.35
2008    43    1965       670.56
2008    44    1964       412.41
2008    45    1963       220.99
2008    46    1962       105.45
2008    47    1961        49.99
2008    48    1960        30.09
2008    49    1959        14.59
2008    50    1958         4.70
2008    51    1957         1.88
2008    52    1956         0.38
2008    53    1955         1.41
2008    54    1954         2.15
2008    55+   1953-        4.45
2009    12-   1997+        0.02
2009    13    1996         1.07
2009    14    1995        30.08
2009    15    1994       353.52
2009    16    1993      1640.59
2009    17    1992      4539.14
2009    18    1991     10013.57
2009    19    1990     17152.93
2009    20    1989     24040.44
2009    21    1988     30317.53
2009    22    1987     34588.53
2009    23    1986     38574.58
2009    24    1985     37999.24
2009    25    1984     38813.16
2009    26    1983     38352.68
2009    27    1982     32847.38
2009    28    1981     29789.36
2009    29    1980     28037.95
2009    30    1979     24473.82
2009    31    1978     22374.57
2009    32    1977     19211.48
2009    33    1976     17096.18
2009    34    1975     14327.37
2009    35    1974     11960.97
2009    36    1973      9678.17
2009    37    1972      7977.48
2009    38    1971      5926.14
2009    39    1970      4364.57
2009    40    1969      2978.11
2009    41    1968      2063.70
2009    42    1967      1322.97
2009    43    1966       815.40
2009    44    1965       415.61
2009    45    1964       227.68
2009    46    1963       125.79
2009    47    1962        47.15
2009    48    1961        14.12
2009    49    1960        10.00
2009    50    1959        11.36
2009    51    1958         4.15
2009    52    1957         1.40
2009    53    1956         2.15
2009    54    1955         1.46
2009    55+   1954-        1.45
2010    12-   1998+        0.76
2010    13    1997        10.42
2010    14    1996        51.28
2010    15    1995       329.76
2010    16    1994      1363.24
2010    17    1993      3929.15
2010    18    1992      8567.24
2010    19    1991     14965.08
2010    20    1990     21120.57
2010    21    1989     26245.12
2010    22    1988     31170.37
2010    23    1987     34566.10
2010    24    1986     37979.23
2010    25    1985     37013.36
2010    26    1984     36734.73
2010    27    1983     35348.65
2010    28    1982     30465.74
2010    29    1981     27567.88
2010    30    1980     25720.72
2010    31    1979     22337.67
2010    32    1978     19993.89
2010    33    1977     16837.24
2010    34    1976     14917.61
2010    35    1975     12488.44
2010    36    1974     10341.14
2010    37    1973      7963.55
2010    38    1972      6281.14
2010    39    1971      4629.37
2010    40    1970      3337.38
2010    41    1969      2179.76
2010    42    1968      1408.06
2010    43    1967       826.70
2010    44    1966       482.06
2010    45    1965       241.17
2010    46    1964       109.15
2010    47    1963        62.95
2010    48    1962        37.10
2010    49    1961        20.38
2010    50    1960        11.35
2010    51    1959        10.81
2010    52    1958         6.16
2010    53    1957         2.40
2010    54    1956         3.12
2010    55+   1955-       10.97
2011    12-   1999+        0.84
2011    13    1998        16.08
2011    14    1997        55.11
2011    15    1996       293.29
2011    16    1995      1285.20
2011    17    1994      3621.97
2011    18    1993      7801.53
2011    19    1992     13778.51
2011    20    1991     19822.11
2011    21    1990     24956.70
2011    22    1989     28912.80
2011    23    1988     32982.11
2011    24    1987     35919.53
2011    25    1986     38447.98
2011    26    1985     36524.05
2011    27    1984     35319.85
2011    28    1983     33577.93
2011    29    1982     28781.63
2011    30    1981     25922.50
2011    31    1980     24176.45
2011    32    1979     20884.78
2011    33    1978     18493.13
2011    34    1977     15321.53
2011    35    1976     13539.87
2011    36    1975     11353.90
2011    37    1974      9013.96
2011    38    1973      6788.70
2011    39    1972      5269.81
2011    40    1971      3710.33
2011    41    1970      2495.33
2011    42    1969      1548.87
2011    43    1968       935.83
2011    44    1967       489.80
2011    45    1966       268.47
2011    46    1965       120.20
2011    47    1964        62.22
2011    48    1963        31.83
2011    49    1962        19.63
2011    50    1961        16.26
2011    51    1960         5.85
2011    52    1959         5.66
2011    53    1958         4.87
2011    54    1957         2.83
2011    55+   1956-       15.15
2012    12-   2000+        0.29
2012    13    1999         9.02
2012    14    1998        64.37
2012    15    1997       323.11
2012    16    1996      1281.65
2012    17    1995      3563.77
2012    18    1994      7452.09
2012    19    1993     13092.68
2012    20    1992     19207.59
2012    21    1991     24522.28
2012    22    1990     28544.81
2012    23    1989     32135.77
2012    24    1988     36390.49
2012    25    1987     38527.13
2012    26    1986     39642.91
2012    27    1985     35962.34
2012    28    1984     34490.67
2012    29    1983     33259.33
2012    30    1982     28374.08
2012    31    1981     25187.88
2012    32    1980     22754.30
2012    33    1979     19116.46
2012    34    1978     16948.09
2012    35    1977     14245.50
2012    36    1976     12405.25
2012    37    1975      9739.40
2012    38    1974      7394.03
2012    39    1973      5399.28
2012    40    1972      4031.88
2012    41    1971      2732.08
2012    42    1970      1763.95
2012    43    1969       973.48
2012    44    1968       537.98
2012    45    1967       295.01
2012    46    1966       147.12
2012    47    1965        59.73
2012    48    1964        37.99
2012    49    1963        26.10
2012    50    1962        15.61
2012    51    1961        14.46
2012    52    1960         8.53
2012    53    1959         9.26
2012    54    1958         5.79
2012    55+   1957-       11.48
2013    12-   2001+        0.14
2013    13    2000         8.47
2013    14    1999        60.94
2013    15    1998       309.31
2013    16    1997      1222.97
2013    17    1996      3276.90
2013    18    1995      6774.14
2013    19    1994     11757.92
2013    20    1993     17252.21
2013    21    1992     22254.85
2013    22    1991     26480.67
2013    23    1990     30172.45
2013    24    1989     32970.36
2013    25    1988     36216.06
2013    26    1987     36703.57
2013    27    1986     36645.71
2013    28    1985     33521.96
2013    29    1984     31628.20
2013    30    1983     30061.21
2013    31    1982     25619.50
2013    32    1981     22212.16
2013    33    1980     19908.86
2013    34    1979     16831.09
2013    35    1978     14873.14
2013    36    1977     12147.13
2013    37    1976     10178.91
2013    38    1975      7818.24
2013    39    1974      5755.23
2013    40    1973      4014.09
2013    41    1972      2897.43
2013    42    1971      1837.87
2013    43    1970      1080.92
2013    44    1969       550.62
2013    45    1968       289.23
2013    46    1967       148.26
2013    47    1966        67.69
2013    48    1965        30.69
2013    49    1964        18.74
2013    50    1963        17.47
2013    51    1962        14.34
2013    52    1961         5.95
2013    53    1960         2.89
2013    54    1959         3.46
2013    55+   1958-       15.08
