Hungary, Live births by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 08/03/2022
Year  ARDY   Cohort       Total          B1          B2          B3          B4         B5p
1961    26    1935      8512.09     2807.08     3442.54     1311.13      598.11      353.23
1961    27    1934      7661.98     2078.02     3195.45     1369.11      545.10      474.30
1961    28    1933      6742.86     1501.99     2723.34     1346.09      604.09      567.36
1961    29    1932      5999.77     1165.97     2308.24     1267.06      567.08      691.41
1961    30    1931      5103.66     1025.97     1850.18     1070.05      504.06      653.39
1961    31    1930      4777.62      832.96     1646.13     1042.03      506.06      750.43
1961    32    1929      3967.51      669.96     1224.07      857.00      464.05      752.43
1961    33    1928      3517.45      564.95     1020.05      722.00      421.04      789.43
1961    34    1927      2974.38      417.96      786.01      630.98      357.02      782.41
1961    35    1926      2658.34      383.95      651.00      511.98      308.02      803.41
1961    36    1925      2347.30      350.96      553.00      430.98      296.01      716.36
1961    37    1924      1855.24      257.96      405.99      330.98      220.00      640.30
1961    38    1923      1653.21      201.96      286.98      287.97      230.00      646.29
1961    39    1922      1369.18      166.97      237.98      230.97      167.00      566.25
1961    40    1921      1102.14      154.97      137.98      163.98      120.00      525.21
1961    41    1920       797.11       62.98      123.98      119.98       96.00      394.15
1961    42    1919       556.07       49.99       69.99       63.99       64.00      308.12
1961    43    1918       194.03       18.00       29.00       21.00       20.00      106.03
1961    44    1917       126.02        8.00       14.00       12.00       15.00       77.03
1961    45    1916        78.01        8.00       11.00        8.00        7.00       44.02
1961    46    1915        46.00        5.00        2.00        0.00        4.00       35.01
1961    47    1914        33.00        3.00        0.00        4.00        0.00       26.00
1961    48    1913        14.00        1.00        2.00        0.00        3.00        8.00
1961    49    1912         5.00        2.00        0.00        0.00        1.00        2.00
1961    50    1911        11.00        1.00        3.00        0.00        0.00        7.00
1961    51    1910         0.00        0.00        0.00        0.00        0.00        0.00
1961    52    1909         0.00        0.00        0.00        0.00        0.00        0.00
1961    53    1908         0.00        0.00        0.00        0.00        0.00        0.00
1961    54    1907         0.00        0.00        0.00        0.00        0.00        0.00
1961    55+   1906-        0.00        0.00        0.00        0.00        0.00        0.00
1962    12-   1950+        0.02        0.02        0.00        0.00        0.00        0.00
1962    13    1949         1.59        1.47        0.11        0.00        0.00        0.00
1962    14    1948        35.06       33.47        1.60        0.00        0.00        0.00
1962    15    1947       144.35      134.06       10.29        0.00        0.00        0.00
1962    16    1946       453.03      429.03       23.00        1.00        0.00        0.00
1962    17    1945      1545.12     1425.10      114.01        6.00        0.00        0.00
1962    18    1944      4104.31     3608.27      443.05       47.00        6.00        0.00
1962    19    1943      6657.52     5640.42      872.08      129.01       12.00        4.00
1962    20    1942      9307.72     7336.54     1623.15      304.02       43.00        1.00
1962    21    1941     10313.79     7365.53     2367.21      468.04      102.01       11.00
1962    22    1940     11279.87     7266.51     3026.27      765.06      185.03       37.00
1962    23    1939     10274.79     5748.39     3203.28      926.07      301.04       96.02
1962    24    1938      9789.75     4715.31     3411.28     1097.08      390.06      176.02
1962    25    1937      8903.68     3594.23     3367.27     1233.09      458.06      251.03
1962    26    1936      7898.61     2660.16     3216.25     1179.08      490.07      353.04
1962    27    1935      7041.54     1885.11     2944.23     1242.08      533.08      437.04
1962    28    1934      6256.48     1453.09     2540.19     1197.08      554.08      512.06
1962    29    1933      5558.42     1118.06     2187.16     1080.07      549.08      624.06
1962    30    1932      4892.38      868.04     1750.13     1045.06      531.07      698.07
1962    31    1931      4333.34      781.04     1413.11      965.06      497.07      677.07
1962    32    1930      3819.29      632.03     1222.09      781.04      446.06      738.07
1962    33    1929      3143.24      494.02      971.07      622.04      364.05      692.06
1962    34    1928      2805.22      391.02      766.05      579.03      340.05      729.07
1962    35    1927      2291.18      317.02      573.04      451.02      307.04      643.06
1962    36    1926      1976.15      292.02      427.03      379.02      259.03      619.05
1962    37    1925      1843.15      262.02      389.02      318.02      232.03      642.06
1962    38    1924      1333.11      173.00      261.02      231.01      180.02      488.04
1962    39    1923      1143.09      146.00      175.01      182.01      155.02      485.04
1962    40    1922      1022.07      122.00      170.01      140.00      126.02      464.04
1962    41    1921       737.06       82.00       86.00      102.00       87.01      380.03
1962    42    1920       571.04       58.00       68.00       59.00       60.00      326.03
1962    43    1919       329.03       29.00       35.00       37.00       34.00      194.02
1962    44    1918       123.01        6.00       12.00       16.00       13.00       76.00
1962    45    1917        57.00        9.00        4.00        4.00        4.00       36.00
1962    46    1916        34.00        4.00        3.00        5.00        3.00       19.00
1962    47    1915        16.00        1.00        1.00        1.00        0.00       13.00
1962    48    1914         8.00        0.00        3.00        1.00        0.00        4.00
1962    49    1913         6.00        1.00        0.00        0.00        2.00        3.00
1962    50    1912         4.00        1.00        1.00        0.00        0.00        2.00
1962    51    1911         0.00        0.00        0.00        0.00        0.00        0.00
1962    52    1910         0.00        0.00        0.00        0.00        0.00        0.00
1962    53    1909         0.00        0.00        0.00        0.00        0.00        0.00
1962    54    1908         0.00        0.00        0.00        0.00        0.00        0.00
